Zona Eleitoral;Código Município TSE;Município;Bairro;Endereço do Local;CEP do Local;Número do Local;Local de Votação;Seções;Eleitores aptos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA PINTO DE FIGUEIREDO 64;20511240;1481;BANCO BRADESCO S/A (R. PINTO DE FIGUEIREDO);7;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA CONDE DE BONFIM 302 A;20520054;1627;CAIXA ECONÔMICA FEDERAL (PRÓX. GRANADO);6;2134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA JOSÉ HIGINO 416;20520412;1635;COLÉGIO BATISTA SHEPARD;8;3507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA ANTÔNIO BASÍLIO 370;20511190;1694;ESCOLA MUNICIPAL LAUDÍMIA TROTTA;8;3198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA ENES DE SOUSA 36;20521210;1708;ESCOLA MUNICIPAL PRUDENTE DE MORAES;6;2211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA JOSÉ HIGINO 273;20520201;1716;ESCOLA PALAS (R. JOSÉ HIGINO);4;1903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA CONDE DE BONFIM 638;20520055;1724;IGREJA NOSSA SENHORA DO LÍBANO;4;1775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA CONDE DE BONFIM 451;20520051;1759;TIJUCA TÊNIS CLUBE;18;8019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;AV. HEITOR BELTRÃO S/N;20550000;1856;CIEP SAMUEL WAINER;12;4085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA MARIA AMÁLIA 188;20510130;1872;JARDIM ESCOLA MUNDO INFANTIL;5;2093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA MARIA AMÁLIA 116;20510130;1899;IBEU - INSTITUTO BRASIL ESTADOS UNIDOS;4;1956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA CONDE DE BONFIM 372;20520054;1902;BANCO BRADESCO S/A (PRAÇA);3;930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA CONDE DE BONFIM 451;20520051;1929;TIJUCA TÊNIS CLUBE;3;744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA DESEMBARGADOR IZIDRO 41;20521160;1937;8ª REGIÃO ADMINISTRATIVA;3;1314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA SÃO FRANCISCO XAVIER 11;20550010;1945;COLÉGIO SANTA TERESA DE JESUS;3;1418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA CONDE DE BONFIM 149;20520050;1953;BANCO SANTANDER S/A (PRÓX. TIJUCOR);2;833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA MARIA AMÁLIA 188;20510130;1961;JARDIM ESCOLA MUNDO INFANTIL;2;988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA CONDE DE BONFIM 555;20520052;1970;BANCO ITAÚ S/A (PRÓX. PARMÊ);2;752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA CONDE DE BONFIM 580;20520055;1988;BANCO SANTANDER S/A (ESQ. R. JOSÉ HIGINO);2;755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA ANTÔNIO BASÍLIO 135;20511190;1996;COLÉGIO ELZA CAMPOS;2;848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA GUAPIARA, 82, TIJUCA;20521180;2020;BRASAS ENGLISH COURSE;4;1646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA GENERAL ROCA, 362;20521070;2038;INSTITUTO TOCANDO EM VOCE;4;1825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA CONDE DE BONFIM, 743;20530000;2054;UNIVERSIDADE CÂNDIDO MENDES;13;5494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;AVENIDA MARACANÃ, 1450;20511001;2062;ESCOLA MUNICIPAL SOARES PEREIRA;14;5248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA DEZOITO DE OUTUBRO 95;20530050;2070;COLÉGIO DOS SANTOS ANJOS;10;4386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA CONDE DE BONFIM, 1067;20530001;2089;COLÉGIO MARISTA SÃO JOSÉ;23;10101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA CONDE DE BONFIM, 719 LOJAS A E B;20530000;2100;BANCO ITAÚ S/A (ESQ. R. URUGUAI);3;1237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA SAO RAFAEL 38;20530380;2119;ESCOLA PALAS (R. SÃO RAFAEL);7;2310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA CONDE DE BONFIM, 807;20530000;2127;BANCO ITAÚ S/A (PRÓX. PRIX);3;1280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA DR. OTAVIO KELLY 110;20511280;2135;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;3;1296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA CONDE DE BONFIM, 1305;20530001;2143;ESCOLA OGA MITÁ;6;2467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;ESTRADA VELHA DA TIJUCA 181;20531080;2151;ESCOLA MUNICIPAL ARAÚJO PORTO ALEGRE;9;2713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;RUA CONDE DE BONFIM 774;20530002;2160;ESCOLA PALAS (R. CONDE DE BONFIM);6;1939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;60011;RIO DE JANEIRO;TIJUCA;ESTRADA VELHA DA TIJUCA 447;20531080;2178;MONTANHA CLUBE;5;1959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;ENGENHO NOVO;RUA PEÇANHA DA SILVA 165;20780340;1015;ESCOLA MUNICIPAL RIO DE JANEIRO;6;2806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;MARIA DA GRAÇA;RUA MIGUEL ÂNGELO, 96;20785902;1023;CEFET - MARIA DA GRAÇA;7;3106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;ROCHA;PRAÇA UBAJARA 28;20975020;1090;ESCOLA MUNICIPAL DELFIM MOREIRA;14;6249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;JACARÉ;RUA LINO TEIXEIRA, N 278;20970007;1104;BANCO DO BRASIL;8;2.211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;JACARÉ;RUA DR. MANOEL COTRIM 195;20961040;1112;SENAI;16;6172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;RIACHUELO;RUA ANA NÉRI 2028;20980061;1171;ESCOLA MUNICIPAL GEORGE SUMMER;7;2848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;ROCHA;RUA ANA NÉRI 1114;20960005;1198;IGREJA NOSSA SENHORA DA LUZ;4;1763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;SAMPAIO;RUA DO ENGENHO NOVO, 229;20961000;1201;IGREJA BATISTA NOVA JERUSALÉM;12;4888;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;JACARÉ;AV. DOM HÉLDER CÂMARA 1715;20973011;1279;CIEP VINÍCIUS DE MORAES;10;4881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;ROCHA;RUA DR. GARNIER 610;20975000;1295;IGREJA BATISTA DO ROCHA;7;2366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;CACHAMBI;RUA VELINDA MAURICIO DA FONSECA 66;20785170;1317;IGREJA JESUS DIVINO MESTRE;3;1275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;JACARÉ;RUA ÁLVARO SEIXAS, S/N;20961270;1325;CIEP CHANCELER WILLY BRANDT;11;4783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;ENGENHO NOVO;RUA BOLÍVIA 62;20780170;1333;ESCOLA MUNICIPAL MEDEIROS E ALBUQUERQUE;4;1855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;CACHAMBI;RUA SÃO GABRIEL, 261;20785290;1368;ESCOLA MUNICIPAL JEAN MERMOZ;3;993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;ENGENHO NOVO;RUA MARQUES DE LEAO 9;20780140;1384;COLEGIO ERNANI CARDOSO;4;1440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;MEIER;RUA RIO GRANDE DO SUL 26/28;20775100;1392;COMLURB COMPANHIA MUNICIPAL DE LIMPEZA URBANA;2;619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;MARIA DA GRAÇA;RUA CONDE DE AZAMBUJA 579;20785340;1406;ESCOLA MUNICIPAL PERNAMBUCO;14;5444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;CACHAMBI;RUA FERREIRA DE ANDRADE 209;20780200;1414;ESCOLA MUNICIPAL PROFESSOR VISITACAO;6;2142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;CACHAMBI;RUA FERREIRA DE ANDRADE 195;20780200;1422;ESCOLA MUNICIPAL THOMAS MANN;6;2498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;MEIER;RUA RIO GRANDE DO SUL 49;20775100;1430;GINASIO ESTADUAL CENTRAL DO BRASIL;4;1468;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;DEL CASTILHO;RUA VLAMINCK 125;20771360;1449;GAP- DEL CASTILHO;5;1694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;MEIER;RUA LUCIDIO LAGO 427;20780020;1457;COLEGIO HELIO ALONSO;9;3861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;CACHAMBI;RUA HERMINIA 2;20780230;1465;COLEGIO SANTA MONICA;9;4005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;MEIER;RUA ARISTIDES CAIRE 218;20775090;1473;DIVISAO LOCAL DE SEGUROS SOCIAIS DO INSS;4;1478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;CACHAMBI;RUA TORRES SOBRINHO 57;20780050;1481;ESCOLA RUTH SANTANA;4;1592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;MEIER;RUA MOSSORO 107;20775110;1490;CENTRO CULTURAL EDUCAR;4;1178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;CACHAMBI;RUA FERREIRA DE ANDRADE, 629;20780200;1503;COLEGIO CELIO RODRIGUES;7;2581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;CACHAMBI;RUA REGINALDO PARDELHAS, S/N;20785170;1511;ESCOLA MUNICIPAL JOSÉ LINS DO REGO;6;2424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;DEL CASTILHO;RUA BRAQUE 31;20771350;1520;ESCOLA MUNICIPAL MANOEL BOMFIM;13;5316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60011;RIO DE JANEIRO;JACARÉ;RUA LINO TEIXEIRA, N 256;20970007;1538;CAIXA ECONÔMICA FEDERAL;7;3.378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;RECREIO;RUA SEN. RUI CARNEIRO, 05;22790650;1015;ESCOLA MUNICIPAL PROFESSOR CARLOS DELGADO DE CARVALHO;7;3151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;BARRA DA TIJUCA;R. DES. ELMANO CRUZ 400 - ALFA BARRA 2;22793001;1023;ESCOLA MUNICIPAL PROFESSORA ZULEIKA NUNES DE ALENCAR;9;4023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;BARRA DA TIJUCA;AV. FAUSTO MOREIRA S/N BARRA SUL;22793340;1031;ESCOLA MUNICIPAL FREDERICO TROTTA;11;5020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;CAMORIM;ESTRADA DOS BANDEIRANTES 8293;22783116;1040;ESCOLA MUNICIPAL HEMETERIO DOS SANTOS;11;4902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;VARGEM GRANDE;RUA ESPERANCA 387;22785590;1058;ESCOLA MUNICIPAL PROFESSOR TEÓFILO MOREIRA DA COSTA;9;4196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;VARGEM PEQUENA;R. MANUEL BASTOS DE OLIVEIRA S/N;22783430;1066;ESCOLA MUNICIPAL SÃO SEBASTIÃO;8;3028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;BARRA DA TIJUCA;RUA GUIMARAES ROSA 166 NOVO LEBLON;22793620;1074;ESCOLA MUNICIPAL ALBERT EINSTEIN;11;4735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;BARRA DA TIJUCA;AV. ADOLPHO DE VASCONCELOS 264 COND. PONTOES;22793380;1082;ESCOLA MUNICIPAL VICE ALMIRANTE PAULO DE CASTRO MOREIRA DA SILVA;8;3445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;RECREIO;RUA ALIOMAR BALEEIRO S/N;22790550;1090;CIEP MARGARET MEE;14;6752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;BARRA DA TIJUCA;RUA BRAULIO EUGENIO MULLER 405 COND. MANDALA;22793530;1104;ESCOLA MUNICIPAL TRISTÃO DE ATHAYDE;10;4505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;VARGEM GRANDE;RUA LUCIANO GALLET S/N;22785110;1112;ESCOLA MUNICIPAL PEROLA BYINGTON;9;3918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;BARRA DA TIJUCA;AV. PROF. FAUSTO MOREIRA 250 - BARRA SUL;22793340;1139;ESCOLA MUNICIPAL MARGARIDA GLÓRIA DE FARIA;9;3760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;BARRA DA TIJUCA;AV. ADOLPHO DE VASCONCELOS 234 - COND. PONTOES;22793380;1147;ESCOLA MUNICIPAL VICE ALMIRANTE ÁLVARO ALBERTO MOTTA E SILVA;9;3765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;CAMORIM;ESTR. DOS BANDEIRANTES S/N;22783116;1155;ESCOLA MUNICIPAL FINLANDIA;11;4874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;VARGEM PEQUENA;ESTRADA DOS BANDEIRANTES 14809;22783025;1163;ESCOLA MUNICIPAL OLEGÁRIO DOMINGUES;5;2316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;BARRA DA TIJUCA;AV. DAS AMERICAS 6120 JUNTO AO COND. PORTAL;22793080;1171;COLÉGIO ESTADUAL VICENTE JANNUZZI;15;6995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;RECREIO;RUA ALMIRANTE ARY RONGEL, 555;22790430;1201;SANTA MÔNICA CENTRO EDUCACIONAL;8;3165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;CAMORIM;R IGARAPÉ-AÇU, 340;22783140;1210;ESCOLA MUNICIPAL DESEMBARGADOR NEY PALMEIRO;11;5334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;RECREIO;AV GENARO DE CARVALHO, 1379;22795077;1228;COLEGIO RECANTO;13;6467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;RECREIO;AV GILKA MACHADO, 1529;22790570;1244;COLÉGIO NOSSA SENHORA DA RESSURREIÇÃO;12;5770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;VARGEM GRANDE;ESTRADA VEREADOR ALCEU DE CARVALHO, S/N;22785620;1252;ESCOLA MUNICIPAL FREI GASPAR;9;3771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;VARGEM PEQUENA;ESTRADA BOCA DO MATO, 850;22783325;1260;SOCIEDADE DE ENSINO SUPERIOR ESTÁCIO DE SÁ LTDA/UNIDADE VARGEM PEQUENA;8;3586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;RECREIO;RUA HISTORIADOR WERNECK DA SILVA;22790832;1279;ESCOLA MUNICIPAL RUTH CARDOSO;7;2809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;RECREIO;AV. MIGUEL ANTÔNIO FERNANDES, 751;22790682;1287;CENTRO DE ENSINO FARIA BRITO;10;4585;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;BARRA DA TIJUCA;RUA RINO LEVI, 485;22793720;1295;COLÉGIO SANTO AGOSTINHO;10;4693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;RECREIO;RUA CORONEL JOÃO OLINTHO, 937;22790170;1309;SOCIEDADE EDUCACIONAL RAMOS PINTO;9;4323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;RECREIO;AV. ALFREDO BALTAZAR DA SILVEIRA, 580 - COBERTURA;22790710;1317;UNIVERSIDADE ESTÁCIO DE SÁ - UNIDADE RECREIO/BARRA WORLD;9;4438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;RECREIO;AV. LÚCIO COSTA, 17686;22785210;1325;COLÉGIO MAXX;7;3363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;RECREIO;AV. DOS EUCALIPTOS, 90;22790490;1333;COLÉGIO PALAS - UNIDADE RECREIO;7;3157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;60011;RIO DE JANEIRO;VARGEM PEQUENA;ESTRADA DOS BANDEIRANTES, 11.227 - CONJUNTO CESAR MAIA;22783111;1341;ESCOLA MUNICIPAL EMBAIXADOR ÍTALO ZAPPA;3;1335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;60011;RIO DE JANEIRO;ÁGUA SANTA;RUA ENGENHEIRO CLOVIS DAUDT 310;20740440;1040;ESCOLA MUNICIPAL VIRGILIO DE MELO FRANCO;10;4586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;60011;RIO DE JANEIRO;ENCANTADO;RUA CLARIMUNDO DE MELO, 79;20740321;1228;COLÉGIO SÃO JUDAS TADEU;13;5227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;60011;RIO DE JANEIRO;PIEDADE;RUA ASSIS CARNEIRO, 649;20740260;1279;ESCOLA MUNICIPAL FÉLIX PACHECO;7;3051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;60011;RIO DE JANEIRO;PIEDADE;RUA ALMEIDA NOGUEIRA, 85;21311280;1309;ESCOLA MUNICIPAL REPÚBLICA DE EL SALVADOR;10;4583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;60011;RIO DE JANEIRO;PIEDADE;RUA ELIAS DA SILVA,  27;20740210;1317;ESCOLA MUNICIPAL SÉRVULO DE LIMA;4;1580;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;60011;RIO DE JANEIRO;PIEDADE;RUA ASSIS CARNEIRO, 520;20740380;1376;1ª IGREJA BATISTA DA PIEDADE;5;2233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;60011;RIO DE JANEIRO;ENCANTADO;RUA POMPÍLIO DE ALBUQUERQUE, 62;20745125;1414;ESCOLA MUNICIPAL TOBIAS BARRETO;11;3350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
